14625: 0.115839, 0.123473 avg, 0.000400 rate, 4.681625 seconds, 3744000 images
14626: 0.105350, 0.121661 avg, 0.000400 rate, 4.890352 seconds, 3744256 images
14627: 0.118122, 0.121307 avg, 0.000400 rate, 5.002411 seconds, 3744512 images
14640: 0.104576, 0.119634 avg, 0.000400 rate, 5.228876 seconds, 3747840 images
14641: 0.149213, 0.122592 avg, 0.000400 rate, 4.755614 seconds, 3748096 images
14642: 0.116411, 0.121974 avg, 0.000400 rate, 4.808525 seconds, 3748352 images
14643: 0.102253, 0.120002 avg, 0.000400 rate, 4.824192 seconds, 3748608 images
14656: 0.135012, 0.121503 avg, 0.000400 rate, 5.237501 seconds, 3751936 images
14657: 0.112332, 0.120586 avg, 0.000400 rate, 4.679281 seconds, 3752192 images
14658: 0.103695, 0.118897 avg, 0.000400 rate, 4.843414 seconds, 3752448 images
14659: 0.117684, 0.118775 avg, 0.000400 rate, 4.791392 seconds, 3752704 images
14672: 0.104211, 0.117319 avg, 0.000400 rate, 5.143729 seconds, 3756032 images
14673: 0.121056, 0.117693 avg, 0.000400 rate, 4.716009 seconds, 3756288 images
14674: 0.140857, 0.120009 avg, 0.000400 rate, 4.937470 seconds, 3756544 images
14675: 0.132765, 0.121285 avg, 0.000400 rate, 4.869272 seconds, 3756800 images
14688: 0.111536, 0.120310 avg, 0.000400 rate, 5.099086 seconds, 3760128 images
14689: 0.126135, 0.120892 avg, 0.000400 rate, 4.692874 seconds, 3760384 images
14690: 0.172614, 0.126064 avg, 0.000400 rate, 4.843276 seconds, 3760640 images
14691: 0.125295, 0.125987 avg, 0.000400 rate, 4.859389 seconds, 3760896 images
14704: 0.125240, 0.125913 avg, 0.000400 rate, 5.166106 seconds, 3764224 images
14705: 0.098786, 0.123200 avg, 0.000400 rate, 4.722502 seconds, 3764480 images
14706: 0.144035, 0.125284 avg, 0.000400 rate, 4.784992 seconds, 3764736 images
14707: 0.144889, 0.127244 avg, 0.000400 rate, 4.856890 seconds, 3764992 images
14720: 0.104988, 0.125019 avg, 0.000400 rate, 5.203228 seconds, 3768320 images
14721: 0.120894, 0.124606 avg, 0.000400 rate, 4.673028 seconds, 3768576 images
14722: 0.126010, 0.124746 avg, 0.000400 rate, 4.801329 seconds, 3768832 images
14723: 0.129873, 0.125259 avg, 0.000400 rate, 4.851358 seconds, 3769088 images
14736: 0.101518, 0.122885 avg, 0.000400 rate, 5.138308 seconds, 3772416 images
14737: 0.157932, 0.126390 avg, 0.000400 rate, 4.585179 seconds, 3772672 images
14738: 0.125976, 0.126348 avg, 0.000400 rate, 4.854237 seconds, 3772928 images
14739: 0.125975, 0.126311 avg, 0.000400 rate, 4.956635 seconds, 3773184 images
14752: 0.117215, 0.125401 avg, 0.000400 rate, 5.176773 seconds, 3776512 images
14753: 0.130793, 0.125941 avg, 0.000400 rate, 4.801178 seconds, 3776768 images
14754: 0.103129, 0.123659 avg, 0.000400 rate, 4.918921 seconds, 3777024 images
14755: 0.129304, 0.124224 avg, 0.000400 rate, 4.900435 seconds, 3777280 images
14768: 0.127426, 0.124544 avg, 0.000400 rate, 5.242571 seconds, 3780608 images
14769: 0.144532, 0.126543 avg, 0.000400 rate, 4.794960 seconds, 3780864 images
14770: 0.125612, 0.126450 avg, 0.000400 rate, 4.760376 seconds, 3781120 images
14771: 0.104829, 0.124288 avg, 0.000400 rate, 4.850039 seconds, 3781376 images
14784: 0.127201, 0.124579 avg, 0.000400 rate, 5.064148 seconds, 3784704 images
14785: 0.105332, 0.122654 avg, 0.000400 rate, 4.673832 seconds, 3784960 images
14786: 0.098657, 0.120255 avg, 0.000400 rate, 4.758935 seconds, 3785216 images
14787: 0.110792, 0.119308 avg, 0.000400 rate, 4.854622 seconds, 3785472 images
14800: 0.124833, 0.119861 avg, 0.000400 rate, 5.232704 seconds, 3788800 images
14801: 0.108829, 0.118758 avg, 0.000400 rate, 4.801661 seconds, 3789056 images
14802: 0.103555, 0.117237 avg, 0.000400 rate, 4.854841 seconds, 3789312 images
14803: 0.115317, 0.117045 avg, 0.000400 rate, 4.820908 seconds, 3789568 images
14816: 0.133653, 0.118706 avg, 0.000400 rate, 5.134938 seconds, 3792896 images
14817: 0.126445, 0.119480 avg, 0.000400 rate, 4.738943 seconds, 3793152 images
14818: 0.117099, 0.119242 avg, 0.000400 rate, 4.860031 seconds, 3793408 images
14819: 0.105477, 0.117865 avg, 0.000400 rate, 4.925941 seconds, 3793664 images
14832: 0.161665, 0.122245 avg, 0.000400 rate, 5.109274 seconds, 3796992 images
14833: 0.137439, 0.123765 avg, 0.000400 rate, 4.716233 seconds, 3797248 images
14834: 0.117113, 0.123100 avg, 0.000400 rate, 4.890081 seconds, 3797504 images
14835: 0.115299, 0.122320 avg, 0.000400 rate, 4.844426 seconds, 3797760 images
14848: 0.142645, 0.124352 avg, 0.000400 rate, 5.196069 seconds, 3801088 images
14849: 0.115008, 0.123418 avg, 0.000400 rate, 4.701804 seconds, 3801344 images
14850: 0.142717, 0.125348 avg, 0.000400 rate, 4.856191 seconds, 3801600 images
14851: 0.122227, 0.125036 avg, 0.000400 rate, 4.805559 seconds, 3801856 images
14864: 0.125352, 0.125067 avg, 0.000400 rate, 5.275540 seconds, 3805184 images
14865: 0.109834, 0.123544 avg, 0.000400 rate, 4.533514 seconds, 3805440 images
14866: 0.106973, 0.121887 avg, 0.000400 rate, 4.910682 seconds, 3805696 images
14867: 0.120818, 0.121780 avg, 0.000400 rate, 4.872158 seconds, 3805952 images
14880: 0.132409, 0.122843 avg, 0.000400 rate, 5.198036 seconds, 3809280 images
14881: 0.125724, 0.123131 avg, 0.000400 rate, 4.724696 seconds, 3809536 images
14882: 0.109487, 0.121767 avg, 0.000400 rate, 4.792139 seconds, 3809792 images
14883: 0.131423, 0.122732 avg, 0.000400 rate, 4.833583 seconds, 3810048 images
14896: 0.134490, 0.123908 avg, 0.000400 rate, 5.222405 seconds, 3813376 images
14897: 0.139325, 0.125450 avg, 0.000400 rate, 4.743062 seconds, 3813632 images
14898: 0.133524, 0.126257 avg, 0.000400 rate, 4.804825 seconds, 3813888 images
14899: 0.114824, 0.125114 avg, 0.000400 rate, 4.850612 seconds, 3814144 images
14912: 0.117477, 0.124350 avg, 0.000400 rate, 5.146684 seconds, 3817472 images
14913: 0.125860, 0.124501 avg, 0.000400 rate, 4.535536 seconds, 3817728 images
14914: 0.130082, 0.125059 avg, 0.000400 rate, 4.819840 seconds, 3817984 images
14915: 0.140909, 0.126644 avg, 0.000400 rate, 4.780174 seconds, 3818240 images
14928: 0.103381, 0.124318 avg, 0.000400 rate, 5.263705 seconds, 3821568 images
14929: 0.125440, 0.124430 avg, 0.000400 rate, 4.731680 seconds, 3821824 images
14930: 0.140193, 0.126006 avg, 0.000400 rate, 4.922094 seconds, 3822080 images
14931: 0.147857, 0.128191 avg, 0.000400 rate, 4.835143 seconds, 3822336 images
14944: 0.128814, 0.128254 avg, 0.000400 rate, 5.210847 seconds, 3825664 images
14945: 0.111436, 0.126572 avg, 0.000400 rate, 4.573015 seconds, 3825920 images
14946: 0.133845, 0.127299 avg, 0.000400 rate, 4.876204 seconds, 3826176 images
14947: 0.128473, 0.127417 avg, 0.000400 rate, 4.879592 seconds, 3826432 images
14960: 0.128397, 0.127515 avg, 0.000400 rate, 5.197769 seconds, 3829760 images
14961: 0.125177, 0.127281 avg, 0.000400 rate, 4.529044 seconds, 3830016 images
14962: 0.108425, 0.125395 avg, 0.000400 rate, 4.710018 seconds, 3830272 images
14963: 0.126086, 0.125464 avg, 0.000400 rate, 4.878762 seconds, 3830528 images
14976: 0.103630, 0.123281 avg, 0.000400 rate, 5.198316 seconds, 3833856 images
14977: 0.117662, 0.122719 avg, 0.000400 rate, 4.673121 seconds, 3834112 images
14978: 0.142529, 0.124700 avg, 0.000400 rate, 4.866613 seconds, 3834368 images
14979: 0.115950, 0.123825 avg, 0.000400 rate, 4.838047 seconds, 3834624 images
14992: 0.146754, 0.126118 avg, 0.000400 rate, 5.154224 seconds, 3837952 images
14993: 0.125368, 0.126043 avg, 0.000400 rate, 4.804951 seconds, 3838208 images
14994: 0.118524, 0.125291 avg, 0.000400 rate, 4.856277 seconds, 3838464 images
14995: 0.134289, 0.126191 avg, 0.000400 rate, 4.906333 seconds, 3838720 images
15008: 0.104576, 0.124029 avg, 0.000400 rate, 5.210706 seconds, 3842048 images
15009: 0.107480, 0.122374 avg, 0.000400 rate, 4.646565 seconds, 3842304 images
15010: 0.141134, 0.124250 avg, 0.000400 rate, 4.891321 seconds, 3842560 images
15011: 0.121765, 0.124002 avg, 0.000400 rate, 4.818877 seconds, 3842816 images
15024: 0.131619, 0.124764 avg, 0.000400 rate, 5.071812 seconds, 3846144 images
15025: 0.097009, 0.121988 avg, 0.000400 rate, 4.767554 seconds, 3846400 images
15026: 0.123314, 0.122121 avg, 0.000400 rate, 4.856699 seconds, 3846656 images
15027: 0.136908, 0.123599 avg, 0.000400 rate, 4.894306 seconds, 3846912 images
15040: 0.111705, 0.122410 avg, 0.000400 rate, 5.249531 seconds, 3850240 images
15041: 0.102942, 0.120463 avg, 0.000400 rate, 4.737801 seconds, 3850496 images
15042: 0.155754, 0.123992 avg, 0.000400 rate, 4.838135 seconds, 3850752 images
15043: 0.135020, 0.125095 avg, 0.000400 rate, 4.878979 seconds, 3851008 images
15056: 0.112479, 0.123833 avg, 0.000400 rate, 5.216485 seconds, 3854336 images
15057: 0.142881, 0.125738 avg, 0.000400 rate, 4.745484 seconds, 3854592 images
15058: 0.151568, 0.128321 avg, 0.000400 rate, 4.911368 seconds, 3854848 images
15059: 0.149111, 0.130400 avg, 0.000400 rate, 4.853640 seconds, 3855104 images
15072: 0.120112, 0.129371 avg, 0.000400 rate, 5.126391 seconds, 3858432 images
15073: 0.116647, 0.128099 avg, 0.000400 rate, 4.670429 seconds, 3858688 images
15074: 0.135792, 0.128868 avg, 0.000400 rate, 4.802311 seconds, 3858944 images
15075: 0.122154, 0.128197 avg, 0.000400 rate, 4.923499 seconds, 3859200 images
15088: 0.123451, 0.127722 avg, 0.000400 rate, 5.118448 seconds, 3862528 images
15089: 0.123159, 0.127266 avg, 0.000400 rate, 4.720175 seconds, 3862784 images
15090: 0.124192, 0.126959 avg, 0.000400 rate, 4.863104 seconds, 3863040 images
15091: 0.120203, 0.126283 avg, 0.000400 rate, 4.909253 seconds, 3863296 images
15104: 0.137378, 0.127392 avg, 0.000400 rate, 5.184270 seconds, 3866624 images
15105: 0.115750, 0.126228 avg, 0.000400 rate, 4.721478 seconds, 3866880 images
15106: 0.125651, 0.126170 avg, 0.000400 rate, 4.855623 seconds, 3867136 images
15107: 0.130397, 0.126593 avg, 0.000400 rate, 4.895631 seconds, 3867392 images
15120: 0.098212, 0.123755 avg, 0.000400 rate, 5.143744 seconds, 3870720 images
15121: 0.137582, 0.125138 avg, 0.000400 rate, 4.666382 seconds, 3870976 images
15122: 0.111370, 0.123761 avg, 0.000400 rate, 4.803864 seconds, 3871232 images
15123: 0.112221, 0.122607 avg, 0.000400 rate, 4.895295 seconds, 3871488 images
15136: 0.133403, 0.123687 avg, 0.000400 rate, 5.020223 seconds, 3874816 images
15137: 0.105915, 0.121909 avg, 0.000400 rate, 4.759941 seconds, 3875072 images
15138: 0.114297, 0.121148 avg, 0.000400 rate, 4.741599 seconds, 3875328 images
15139: 0.111518, 0.120185 avg, 0.000400 rate, 4.881509 seconds, 3875584 images
15152: 0.153706, 0.123537 avg, 0.000400 rate, 5.211005 seconds, 3878912 images
15153: 0.122402, 0.123424 avg, 0.000400 rate, 4.651486 seconds, 3879168 images
15154: 0.124674, 0.123549 avg, 0.000400 rate, 4.757755 seconds, 3879424 images
15155: 0.095838, 0.120778 avg, 0.000400 rate, 4.800486 seconds, 3879680 images
15168: 0.132871, 0.121987 avg, 0.000400 rate, 5.123307 seconds, 3883008 images
15169: 0.121468, 0.121935 avg, 0.000400 rate, 4.863201 seconds, 3883264 images
15170: 0.141097, 0.123851 avg, 0.000400 rate, 4.922427 seconds, 3883520 images
15171: 0.090941, 0.120560 avg, 0.000400 rate, 4.835583 seconds, 3883776 images
15184: 0.143328, 0.122837 avg, 0.000400 rate, 5.212087 seconds, 3887104 images
15185: 0.124501, 0.123003 avg, 0.000400 rate, 4.697212 seconds, 3887360 images
15186: 0.121848, 0.122888 avg, 0.000400 rate, 4.874911 seconds, 3887616 images
15187: 0.114839, 0.122083 avg, 0.000400 rate, 4.821192 seconds, 3887872 images
15200: 0.133557, 0.123230 avg, 0.000400 rate, 5.089657 seconds, 3891200 images
15201: 0.119266, 0.122834 avg, 0.000400 rate, 4.647446 seconds, 3891456 images
15202: 0.103073, 0.120858 avg, 0.000400 rate, 4.849140 seconds, 3891712 images
15203: 0.122715, 0.121043 avg, 0.000400 rate, 4.822224 seconds, 3891968 images
15216: 0.112546, 0.120194 avg, 0.000400 rate, 5.144430 seconds, 3895296 images
15217: 0.130654, 0.121240 avg, 0.000400 rate, 4.635543 seconds, 3895552 images
15218: 0.112471, 0.120363 avg, 0.000400 rate, 4.783856 seconds, 3895808 images
15219: 0.155302, 0.123857 avg, 0.000400 rate, 4.844951 seconds, 3896064 images
15232: 0.130157, 0.124487 avg, 0.000400 rate, 5.133337 seconds, 3899392 images
15233: 0.134578, 0.125496 avg, 0.000400 rate, 4.653620 seconds, 3899648 images
15234: 0.134777, 0.126424 avg, 0.000400 rate, 4.808455 seconds, 3899904 images
15235: 0.101707, 0.123952 avg, 0.000400 rate, 4.827995 seconds, 3900160 images
15248: 0.119169, 0.123474 avg, 0.000400 rate, 5.196023 seconds, 3903488 images
15249: 0.129254, 0.124052 avg, 0.000400 rate, 4.728393 seconds, 3903744 images
15250: 0.098161, 0.121463 avg, 0.000400 rate, 4.761014 seconds, 3904000 images
15251: 0.134223, 0.122739 avg, 0.000400 rate, 4.866211 seconds, 3904256 images
15264: 0.139622, 0.124427 avg, 0.000400 rate, 5.151665 seconds, 3907584 images
15265: 0.110959, 0.123080 avg, 0.000400 rate, 4.683631 seconds, 3907840 images
15266: 0.087182, 0.119491 avg, 0.000400 rate, 4.778883 seconds, 3908096 images
15267: 0.130463, 0.120588 avg, 0.000400 rate, 4.813753 seconds, 3908352 images
15280: 0.129029, 0.121432 avg, 0.000400 rate, 5.154306 seconds, 3911680 images
15281: 0.123796, 0.121668 avg, 0.000400 rate, 4.644417 seconds, 3911936 images
15282: 0.117626, 0.121264 avg, 0.000400 rate, 4.872232 seconds, 3912192 images
15283: 0.126727, 0.121810 avg, 0.000400 rate, 4.815037 seconds, 3912448 images
15296: 0.118739, 0.121503 avg, 0.000400 rate, 5.264839 seconds, 3915776 images
15297: 0.110505, 0.120403 avg, 0.000400 rate, 4.516802 seconds, 3916032 images
15298: 0.126703, 0.121033 avg, 0.000400 rate, 4.907755 seconds, 3916288 images
15299: 0.120571, 0.120987 avg, 0.000400 rate, 4.854834 seconds, 3916544 images
15312: 0.123530, 0.121241 avg, 0.000400 rate, 5.198733 seconds, 3919872 images
15313: 0.116407, 0.120758 avg, 0.000400 rate, 4.703309 seconds, 3920128 images
15314: 0.132656, 0.121948 avg, 0.000400 rate, 4.833018 seconds, 3920384 images
15315: 0.125343, 0.122287 avg, 0.000400 rate, 4.841670 seconds, 3920640 images
15328: 0.136772, 0.123736 avg, 0.000400 rate, 5.080922 seconds, 3923968 images
15329: 0.106292, 0.121991 avg, 0.000400 rate, 4.786754 seconds, 3924224 images
15330: 0.111848, 0.120977 avg, 0.000400 rate, 4.763776 seconds, 3924480 images
15331: 0.127688, 0.121648 avg, 0.000400 rate, 4.619509 seconds, 3924736 images
15344: 0.164366, 0.125920 avg, 0.000400 rate, 5.184046 seconds, 3928064 images
15345: 0.149395, 0.128267 avg, 0.000400 rate, 4.711924 seconds, 3928320 images
15346: 0.108752, 0.126316 avg, 0.000400 rate, 4.775250 seconds, 3928576 images
15347: 0.119515, 0.125636 avg, 0.000400 rate, 4.899799 seconds, 3928832 images
15360: 0.147778, 0.127850 avg, 0.000400 rate, 5.185161 seconds, 3932160 images
15361: 0.110572, 0.126122 avg, 0.000400 rate, 4.723175 seconds, 3932416 images
15362: 0.150538, 0.128564 avg, 0.000400 rate, 4.879004 seconds, 3932672 images
15363: 0.118856, 0.127593 avg, 0.000400 rate, 4.925234 seconds, 3932928 images
15376: 0.118862, 0.126720 avg, 0.000400 rate, 5.202918 seconds, 3936256 images
15377: 0.112495, 0.125298 avg, 0.000400 rate, 4.720593 seconds, 3936512 images
15378: 0.120085, 0.124776 avg, 0.000400 rate, 4.743700 seconds, 3936768 images
15379: 0.130645, 0.125363 avg, 0.000400 rate, 4.871327 seconds, 3937024 images
15392: 0.122458, 0.125073 avg, 0.000400 rate, 5.137037 seconds, 3940352 images
15393: 0.097867, 0.122352 avg, 0.000400 rate, 4.710465 seconds, 3940608 images
15394: 0.111344, 0.121251 avg, 0.000400 rate, 4.889727 seconds, 3940864 images
15395: 0.116748, 0.120801 avg, 0.000400 rate, 4.872074 seconds, 3941120 images
15408: 0.148647, 0.123586 avg, 0.000400 rate, 5.131707 seconds, 3944448 images
15409: 0.118663, 0.123093 avg, 0.000400 rate, 4.733497 seconds, 3944704 images
15410: 0.110905, 0.121874 avg, 0.000400 rate, 4.962691 seconds, 3944960 images
15411: 0.105802, 0.120267 avg, 0.000400 rate, 4.875057 seconds, 3945216 images
15424: 0.114358, 0.119676 avg, 0.000400 rate, 5.159050 seconds, 3948544 images
15425: 0.154223, 0.123131 avg, 0.000400 rate, 4.639514 seconds, 3948800 images
15426: 0.108346, 0.121652 avg, 0.000400 rate, 4.938431 seconds, 3949056 images
15427: 0.112578, 0.120745 avg, 0.000400 rate, 4.922833 seconds, 3949312 images
15440: 0.096415, 0.118312 avg, 0.000400 rate, 5.058129 seconds, 3952640 images
15441: 0.109398, 0.117421 avg, 0.000400 rate, 4.664049 seconds, 3952896 images
15442: 0.109999, 0.116679 avg, 0.000400 rate, 4.784964 seconds, 3953152 images
15443: 0.137978, 0.118808 avg, 0.000400 rate, 4.877295 seconds, 3953408 images
15456: 0.124131, 0.119341 avg, 0.000400 rate, 5.157454 seconds, 3956736 images
15457: 0.137019, 0.121109 avg, 0.000400 rate, 4.688105 seconds, 3956992 images
15458: 0.142437, 0.123241 avg, 0.000400 rate, 4.825498 seconds, 3957248 images
15459: 0.123886, 0.123306 avg, 0.000400 rate, 4.881765 seconds, 3957504 images
15472: 0.126496, 0.123625 avg, 0.000400 rate, 5.195470 seconds, 3960832 images
15473: 0.112480, 0.122510 avg, 0.000400 rate, 4.563178 seconds, 3961088 images
15474: 0.122895, 0.122549 avg, 0.000400 rate, 4.850081 seconds, 3961344 images
15475: 0.126057, 0.122900 avg, 0.000400 rate, 4.829847 seconds, 3961600 images
15488: 0.118995, 0.122509 avg, 0.000400 rate, 5.165644 seconds, 3964928 images
15489: 0.124473, 0.122706 avg, 0.000400 rate, 4.771791 seconds, 3965184 images
15490: 0.093316, 0.119767 avg, 0.000400 rate, 4.849062 seconds, 3965440 images
15491: 0.105784, 0.118368 avg, 0.000400 rate, 4.917393 seconds, 3965696 images
15504: 0.124193, 0.118951 avg, 0.000400 rate, 5.186218 seconds, 3969024 images
15505: 0.123935, 0.119449 avg, 0.000400 rate, 4.634347 seconds, 3969280 images
15506: 0.113972, 0.118902 avg, 0.000400 rate, 4.813518 seconds, 3969536 images
15507: 0.117063, 0.118718 avg, 0.000400 rate, 4.880201 seconds, 3969792 images
15520: 0.100690, 0.116915 avg, 0.000400 rate, 5.149288 seconds, 3973120 images
15521: 0.113162, 0.116540 avg, 0.000400 rate, 4.801832 seconds, 3973376 images
15522: 0.143091, 0.119195 avg, 0.000400 rate, 4.910922 seconds, 3973632 images
15523: 0.114746, 0.118750 avg, 0.000400 rate, 4.872926 seconds, 3973888 images
15536: 0.111241, 0.117999 avg, 0.000400 rate, 5.190890 seconds, 3977216 images
15537: 0.119573, 0.118156 avg, 0.000400 rate, 4.739605 seconds, 3977472 images
15538: 0.117110, 0.118052 avg, 0.000400 rate, 4.867818 seconds, 3977728 images
15539: 0.126645, 0.118911 avg, 0.000400 rate, 4.856446 seconds, 3977984 images
15552: 0.127366, 0.119757 avg, 0.000400 rate, 5.247961 seconds, 3981312 images
15553: 0.142512, 0.122032 avg, 0.000400 rate, 4.699884 seconds, 3981568 images
15554: 0.111804, 0.121009 avg, 0.000400 rate, 4.861185 seconds, 3981824 images
15555: 0.104263, 0.119335 avg, 0.000400 rate, 4.812663 seconds, 3982080 images
15568: 0.157972, 0.123198 avg, 0.000400 rate, 5.188346 seconds, 3985408 images
15569: 0.114971, 0.122376 avg, 0.000400 rate, 4.780193 seconds, 3985664 images
15570: 0.125773, 0.122715 avg, 0.000400 rate, 4.756203 seconds, 3985920 images
15571: 0.106915, 0.121135 avg, 0.000400 rate, 4.885919 seconds, 3986176 images
15584: 0.126850, 0.121707 avg, 0.000400 rate, 5.101441 seconds, 3989504 images
15585: 0.117907, 0.121327 avg, 0.000400 rate, 4.746227 seconds, 3989760 images
15586: 0.132737, 0.122468 avg, 0.000400 rate, 4.791996 seconds, 3990016 images
15587: 0.136008, 0.123822 avg, 0.000400 rate, 4.713645 seconds, 3990272 images
15600: 0.149999, 0.126440 avg, 0.000400 rate, 5.149507 seconds, 3993600 images
15601: 0.121112, 0.125907 avg, 0.000400 rate, 4.723433 seconds, 3993856 images
15602: 0.100010, 0.123317 avg, 0.000400 rate, 4.792509 seconds, 3994112 images
15603: 0.117357, 0.122721 avg, 0.000400 rate, 4.918167 seconds, 3994368 images
15616: 0.119952, 0.122444 avg, 0.000400 rate, 5.217623 seconds, 3997696 images
15617: 0.109910, 0.121191 avg, 0.000400 rate, 4.700025 seconds, 3997952 images
15618: 0.105012, 0.119573 avg, 0.000400 rate, 4.814806 seconds, 3998208 images
15619: 0.132620, 0.120878 avg, 0.000400 rate, 4.890548 seconds, 3998464 images
15632: 0.122090, 0.120999 avg, 0.000400 rate, 5.290107 seconds, 4001792 images
15633: 0.139939, 0.122893 avg, 0.000400 rate, 4.664558 seconds, 4002048 images
15634: 0.114521, 0.122056 avg, 0.000400 rate, 4.839562 seconds, 4002304 images
15635: 0.127047, 0.122555 avg, 0.000400 rate, 4.861666 seconds, 4002560 images
15648: 0.121861, 0.122485 avg, 0.000400 rate, 5.149679 seconds, 4005888 images
15649: 0.129006, 0.123137 avg, 0.000400 rate, 4.539484 seconds, 4006144 images
15650: 0.130528, 0.123876 avg, 0.000400 rate, 4.896839 seconds, 4006400 images
15651: 0.116910, 0.123180 avg, 0.000400 rate, 4.906324 seconds, 4006656 images
15664: 0.112624, 0.122124 avg, 0.000400 rate, 5.141728 seconds, 4009984 images
15665: 0.147774, 0.124689 avg, 0.000400 rate, 4.735379 seconds, 4010240 images
15666: 0.107223, 0.122943 avg, 0.000400 rate, 4.848363 seconds, 4010496 images
15667: 0.102003, 0.120849 avg, 0.000400 rate, 4.801427 seconds, 4010752 images
15680: 0.110837, 0.119847 avg, 0.000400 rate, 5.272332 seconds, 4014080 images
15681: 0.115524, 0.119415 avg, 0.000400 rate, 4.776258 seconds, 4014336 images
15682: 0.134993, 0.120973 avg, 0.000400 rate, 4.880005 seconds, 4014592 images
15683: 0.096214, 0.118497 avg, 0.000400 rate, 4.768390 seconds, 4014848 images
15696: 0.105876, 0.117235 avg, 0.000400 rate, 5.232093 seconds, 4018176 images
15697: 0.124208, 0.117932 avg, 0.000400 rate, 4.778071 seconds, 4018432 images
15698: 0.122337, 0.118373 avg, 0.000400 rate, 4.891404 seconds, 4018688 images
15699: 0.113031, 0.117839 avg, 0.000400 rate, 4.888472 seconds, 4018944 images
15712: 0.130046, 0.119059 avg, 0.000400 rate, 5.164390 seconds, 4022272 images
15713: 0.131212, 0.120275 avg, 0.000400 rate, 4.703863 seconds, 4022528 images
15714: 0.109987, 0.119246 avg, 0.000400 rate, 5.002152 seconds, 4022784 images
15715: 0.126988, 0.120020 avg, 0.000400 rate, 4.837399 seconds, 4023040 images
15728: 0.101421, 0.118160 avg, 0.000400 rate, 5.117868 seconds, 4026368 images
15729: 0.108455, 0.117190 avg, 0.000400 rate, 4.668484 seconds, 4026624 images
15730: 0.151449, 0.120616 avg, 0.000400 rate, 4.823739 seconds, 4026880 images
15731: 0.109908, 0.119545 avg, 0.000400 rate, 4.839711 seconds, 4027136 images
15744: 0.113112, 0.118902 avg, 0.000400 rate, 5.209084 seconds, 4030464 images
15745: 0.098449, 0.116856 avg, 0.000400 rate, 4.823127 seconds, 4030720 images
15746: 0.113675, 0.116538 avg, 0.000400 rate, 4.885175 seconds, 4030976 images
15747: 0.121299, 0.117014 avg, 0.000400 rate, 4.903818 seconds, 4031232 images
15760: 0.135195, 0.118832 avg, 0.000400 rate, 5.183685 seconds, 4034560 images
15761: 0.110503, 0.117999 avg, 0.000400 rate, 4.607373 seconds, 4034816 images
15762: 0.113511, 0.117551 avg, 0.000400 rate, 4.945498 seconds, 4035072 images
15763: 0.109045, 0.116700 avg, 0.000400 rate, 4.835014 seconds, 4035328 images
15776: 0.102331, 0.115263 avg, 0.000400 rate, 5.150885 seconds, 4038656 images
15777: 0.117017, 0.115438 avg, 0.000400 rate, 4.737157 seconds, 4038912 images
15778: 0.129705, 0.116865 avg, 0.000400 rate, 4.888531 seconds, 4039168 images
15779: 0.144695, 0.119648 avg, 0.000400 rate, 4.793813 seconds, 4039424 images
15792: 0.107928, 0.118476 avg, 0.000400 rate, 5.098744 seconds, 4042752 images
15793: 0.114321, 0.118061 avg, 0.000400 rate, 4.708925 seconds, 4043008 images
15794: 0.107719, 0.117027 avg, 0.000400 rate, 4.812527 seconds, 4043264 images
15795: 0.105185, 0.115842 avg, 0.000400 rate, 4.906582 seconds, 4043520 images
15808: 0.119629, 0.116221 avg, 0.000400 rate, 5.078028 seconds, 4046848 images
15809: 0.156288, 0.120228 avg, 0.000400 rate, 4.643451 seconds, 4047104 images
15810: 0.132818, 0.121487 avg, 0.000400 rate, 4.801513 seconds, 4047360 images
15811: 0.122072, 0.121545 avg, 0.000400 rate, 4.753513 seconds, 4047616 images
15824: 0.087667, 0.118157 avg, 0.000400 rate, 5.203254 seconds, 4050944 images
15825: 0.141388, 0.120481 avg, 0.000400 rate, 4.803680 seconds, 4051200 images
15826: 0.142029, 0.122635 avg, 0.000400 rate, 4.842042 seconds, 4051456 images
15827: 0.118641, 0.122236 avg, 0.000400 rate, 4.878330 seconds, 4051712 images
15840: 0.151738, 0.125186 avg, 0.000400 rate, 5.047840 seconds, 4055040 images
15841: 0.113336, 0.124001 avg, 0.000400 rate, 4.720966 seconds, 4055296 images
15842: 0.134340, 0.125035 avg, 0.000400 rate, 4.897152 seconds, 4055552 images
15843: 0.105899, 0.123122 avg, 0.000400 rate, 4.863324 seconds, 4055808 images
15856: 0.143545, 0.125164 avg, 0.000400 rate, 5.063890 seconds, 4059136 images
15857: 0.083720, 0.121019 avg, 0.000400 rate, 4.689219 seconds, 4059392 images
15858: 0.098152, 0.118733 avg, 0.000400 rate, 4.795842 seconds, 4059648 images
15859: 0.124233, 0.119283 avg, 0.000400 rate, 4.862081 seconds, 4059904 images
15872: 0.109994, 0.118354 avg, 0.000400 rate, 5.171366 seconds, 4063232 images
15873: 0.132629, 0.119781 avg, 0.000400 rate, 4.537371 seconds, 4063488 images
15874: 0.118471, 0.119650 avg, 0.000400 rate, 4.934526 seconds, 4063744 images
15875: 0.135406, 0.121226 avg, 0.000400 rate, 4.830822 seconds, 4064000 images
15888: 0.120925, 0.121196 avg, 0.000400 rate, 5.270432 seconds, 4067328 images
15889: 0.112766, 0.120353 avg, 0.000400 rate, 4.723445 seconds, 4067584 images
15890: 0.141663, 0.122484 avg, 0.000400 rate, 4.751473 seconds, 4067840 images
